"","Razo Social","NomeDeFantasia","logradouro","Bairro","Telefone","lat","lon","TipoDaUnidade","TipoDeEstablecimento"
"4057","SMS RIO CMS HAMILTON LAND - AP 40","SMS CMS HAMILTON LAND - AP 40","AV EDGARD WERNECK","JACAREPAGUA","(21)34123199",-22.941555,-43.3565713,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4058","SMS RIO CMS HARVEY RIBEIRO DE SOUZA FILHO - AP 40","SMS CMS HARVEY RIBEIRO DE SOUZA FILHO - AP 40","AVENIDA GUIOMAR NOVAES","RECREIO DOS BANDEIRANTES","(21)34182547",-23.0209692,-43.4826861,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4059","SMS RIO CMS HEITOR BELTRAO - AP 22","SMS CMS HEITOR BELTRAO - AP 22","RUA DESEMBARGADOR ISIDRO","TIJUCA","22686642",-22.9299665,-43.2341661,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4060","SMS RIO CMS HELIO SMIDT - AP 31","SMS CMS HELIO SMIDT - AP 31","RUA TANCREDO NEVES","COMPLEXO DA MARE","(21)3882-3664",-22.8569941,-43.2401,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4061","SMS RIO CMS DR HENRIQUE MONAT - AP 51","SMS CMS HENRIQUE MONAT - AP 51","ESTRADA DO QUAFA","BANGU","(21)34682742",-22.8533974,-43.4873773,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4062","SMS RIO CMS IRACI LOPES - AP 31","SMS CMS IRACI LOPES - AP 31","RUA ANTONIO MENDES","VIGARIO GERAL","(21)3451-9504",-22.7931853,-43.3315772,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4063","SMS CMS ITANHANGA - AP 40","SMS CMS ITANHANGA - AP 40","ESTRADA DO ITANHANGA","ITANHANGA","(21)31394904",-22.9914513,-43.3115071,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4064","SMS RIO CMS JARDIM ANAPOLIS - AP 52","SMS CMS JARDIM ANAPOLIS - AP 52","RUA FRANCA LEITE","COSMOS","33942235",-22.8058616,-43.4344273,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4065","SMS RJ CMS JOAO BARROS BARRETO - AP 21","SMS CMS JOAO BARROS BARRETO - AP 21","RUA TENREIRO ARANHA","COPACABANA","21 32085295",-22.96712606,-43.18726659,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4066","SMS RIO CMS JOAO BATISTA CHAGAS - AP53","SMS CMS JOAO BATISTA CHAGAS - AP 53","ESTRADA SANTA EUGENIA","PACIENCIA","(21)24188099",-22.9266118,-43.6352006,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4067","SMS RIO CMS JOAO CANDIDO - AP 31","SMS CMS JOAO CANDIDO - AP 31","AV. LOBO JR.","PENHA CIRCULAR","(02)125845122",-22.8222837,-43.2715042,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4068","SMS RIO CMS JORGE SALDANHA BANDEIRA DE MELLO - AP40","SMS CMS JORGE SALDANHA BANDEIRA DE MELLO - AP40","AVENIDA GEREMARIO DANTAS","JACAREPAGUA","21 3392-0050",-22.9199098,-43.3602223,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4069","SMS RIO CMS DR JOSE BREVES DOS SANTOS - AP 31","SMS CMS JOSE BREVES DOS SANTOS - AP 31","RUA MAR GRANDE","CORDOVIL","24853640",-22.8171957,-43.2895687,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4070","SMS RIO CMS JOSE MESSIAS DO CARMO - AP 10","SMS CMS JOSE MESSIAS DO CARMO - AP 10","RUA WALDEMAR DUTRA","SANTO CRISTO","21 22331690",-22.9025466,-43.1994325,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4071","SMS CMS JOSE PARANHOS FONTENELLE - AP 31","SMS CMS JOSE PARANHOS FONTENELLE - AP 31","RUA SAO GODOFREDO","PENHA","(021)22705488",-22.8369444,-43.2777778,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4072","SMS RIO CMS PROFESSOR JULIO BARBOSA - AP 22","SMS CMS JULIO BARBOSA - AP 22","RUA CASTEL NUOVO","TIJUCA","2238-9392",-22.942164,-43.243245,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4073","SMS CMS MADRE TERESA DE CALCUTA - AP 31","SMS CMS MADRE TERESA DE CALCUTA - AP 31","AV ILHA DAS ENXADAS","ILHA DO GOVERNADOR","(21)39754962",-22.7883593,-43.1835156,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4074","SMS RIO CMS DR MAIA BITTENCOURT - AP 52","SMS CMS MAIA BITTENCOURT - AP 52","ESTRADA DO MATO ALTO","GUARATIBA","31552427",-22.990257,-43.5934082,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4075","SMS RIO CMS MANOEL ARTHUR VILLABOIM - AP 10","SMS CMS MANOEL ARTHUR VILLABOIM - AP 10","PRACA BOM JESUS","ILHA DE PAQUETA","(21)33970123",-22.934,-43.6978247,"15","UNIDADE MISTA"
"4076","SMS RIO CMS PROFESSOR MANOEL DE ABREU - AP 52","SMS CMS MANOEL DE ABREU - AP 52","RUA PADRE NOE GUALBERTO","SANTISSIMO","(21)34030960",-22.8785797,-43.5342543,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4077","SMS CMS RIO MANOEL GUILHERME DA SILVEIRA FILHO - AP 51","SMS CMS MANOEL GUILHERME DA SILVEIRA FILHO - AP 51","AV RIBEIRO DANTAS","BANGU","34646030",-22.8717283,-43.4578772,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4078","SMS RIO CMS MANOEL JOSE FERREIRA - AP 21","SMS CMS MANOEL JOSE FERREIRA - AP 21","RUA SILVEIRA MARTINS","CATETE","(21)22257505",-22.9259629,-43.1787984,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4079","SMS RIO CMS MARCOLINO CANDAU - AP 10","SMS CMS MARCOLINO CANDAU - AP 10","RUA LAURA DE ARAUJO","CIDADE NOVA","(21)2273-2244",-22.9098306,-43.2006223,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4080","SMS RIO CMS DR» MARIA APARECIDA DE ALMEIDA - AP53","SMS CMS MARIA APARECIDA DE ALMEIDA - AP 53","PRACA ANTONIO MATTOS AREAS","PACIENCIA","(21)34840891",-22.9224842,-43.6389025,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4081","SMS RIO CMS MARIA AUGUSTA ESTRELLA - AP 22","SMS CMS MARIA AUGUSTA ESTRELLA - AP 22","RUA VISCONDE DE SANTA ISABEL","VILA ISABEL","31116100",-22.9164538,-43.2532464,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4082","SMS RIO CMS MARIA CRISTINA ROMA PAUGARTTEN - AP 31","SMS CMS MARIA CRISTINA ROMA PAUGARTTEN - AP 31","RUA JOAQUIM GOMES","RAMOS","(21)22709846",-22.851928,-43.251818,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4083","SMS RIO CMS MARIO OLINTO DE OLIVEIRA - AP 33","SMS CMS MARIO OLINTO DE OLIVEIRA - AP 33","RUA FERRAZ","CASCADURA","3272-0011",-22.8848193,-43.32728,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4084","SMS RIO CMS DR MARIO RODRIGUES CID - AP 52","SMS CMS MARIO RODRIGUES CID - AP 52","RUA MATUREIA","CENTRO","34024261",-22.8915204,-43.6056015,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4085","SMS RIO CMS DR MARIO VITOR DE ASSIS PACHECO - AP 52","SMS CMS MARIO VITOR DE A PACHECO - AP 52","AVENIDA CESARIO DE MELO","CAMPO GRANDE","(21) 3394 3842",-22.9107992,-43.5844045,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4086","SMS RIO CMS PROF MASAO GOTO - AP 51","SMS CMS MASAO GOTO - AP 51","AV CARLOS PONTES","JARDIM SULACAP","(21)33577471",-22.8913409,-43.4006175,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4087","SMS RIO CMS MILTON FONTES MAGARAO - AP 32","SMS CMS MILTON FONTES MAGARAO - AP 32","AV AMARO CAVALCANTI","ENGENHO DE DENTRO","3111-6707",-22.8963539,-43.2901717,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4088","SMS RIO CMS MORRO UNIAO - AP 33","SMS CMS MORRO UNIAO - AP 33","RUA DA JAQUEIRA","COELHO NETO","21 33716405",-22.8381158,-43.3474147,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4089","SMS RIO CMS DR MOURAO FILHO - AP 52","SMS CMS MOURAO FILHO - AP 52","ESTRADA DA BARRA DE GUARATIBA","BARRA DE GUARATIBA","34275581",-23.0210036,-43.5463638,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4090","SMS RIO CMS DR NAGIB JORGE FARAH - AP 31","SMS CMS NAGIB JORGE FARAH - AP 31","PRACA SOLDADO MICHEL CHEIB","JARDIM AMERICA","33577006",-22.8094598,-43.3214682,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4091","SMS RIO CMS DR NASCIMENTO GURGEL - AP 33","SMS CMS NASCIMENTO GURGEL - AP 33","RUA MERCURIO","PAVUNA","(21)24070430",-22.8136111,-43.3602778,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4092","SMS RIO CMS NECKER PINTO - AP 31","SMS CMS NECKER PINTO - AP 31","ESTRADA RIO JEQUIA","ILHA DO GOVERNADOR","(21)33675199",-22.8208592,-43.1775131,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4093","SMS RIO CMS NEWTON BETHLEM - AP 40","SMS CMS NEWTON BETHLEM - AP 40","RUA BARAO","JACAREPAGUA","2138337052",-22.9020537,-43.3478148,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4094","SMS RIO CMS NICOLA ALBANO - AP 22","SMS CMS NICOLA ALBANO - AP 22","RUA BOA VISTA","ALTO DA BOA VISTA","2495-4165",-22.9604476,-43.2708799,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4095","SMS RJ CMS NOVO PALMARES - AP 40","SMS CMS NOVO PALMARES - AP 40","RUA JACARANDA","VARGEM PEQUENA","(21)24426970",-22.9898318,-43.4610639,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4096","SMS RIO CMS OSWALDO CRUZ - AP 10","SMS CMS OSWALDO CRUZ - AP 10","AV HENRIQUE VALADARES","CENTRO","(21) 22248054",-22.9129159,-43.1907886,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4097","SMS RIO CMS PADRE MIGUEL - AP 51","SMS CMS PADRE MIGUEL - AP 51","RUA SANTO EVALDO","PADRE MIGUEL","(21)33350532",-22.873063,-43.4482439,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4098","SMS RIO CMS PARQUE ROYAL - AP 31","SMS CMS PARQUE ROYAL - AP 31","RUA JORNALISTA ALAIDE PIRES","PORTUGUESA","(21)3367-2626",-22.7948159,-43.2097175,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4099","SMS RIO CMS PARQUE UNIAO - AP 31","SMS CMS PARQUE UNIAO - AP 31","RUA ARI LEAO","COMPLEXO DA MARE","8464-0376",-22.8504578,-43.2441205,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4100","SMS RIO CMS PARQUE VILA ISABEL - AP 22","SMS CMS PARQUE VILA ISABEL - AP 22","RUA ARMANDO DE ALBUQUERQUE","VILA ISABEL","2298-3828",-22.9150702,-43.2612813,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4101","SMS RIO CMS DR PEDRO NAVA - AP 52","SMS CMS PEDRO NAVA - AP 52","RUA DO PERNAMBUCANO","CAMPO GRANDE","(21)31558419",-22.8519446,-43.5424104,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4102","SMS RIO CMS PINDARO DE CARVALHO RODRIGUES - AP 21","SMS CMS PINDARO DE C. RODRIGUES - AP 21","AV PADRE LEONEL FRANCA","GAVEA","(21)25112619",-22.9807335,-43.2325861,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4103","SMS RIO CMS PORTUS E QUITANDA - AP 33","SMS CMS PORTUS E QUITANDA - AP 33","RUA JORGE NOGUEIRA","COSTA BARROS","21 38353907",-22.817065,-43.3646206,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4104","SMS RIO CMS RAUL BARROSO - AP 52","SMS CMS RAUL BARROSO - AP 52","ESTRADA DA BARRA","CAMPO GRANDE","34273148",-22.9225529,-43.5511233,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4105","SMS RIO CMS DR RODOLPHO PERISSE - AP 21","SMS CMS RODOLPHO PERISSE / VIDIGAL - AP 21","AV. PRESIDENTE JOAO GOULART","VIDIGAL","21-38744002",-22.9947531,-43.2396393,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4106","SMS RIO CMS RODOLPHO ROCCO - AP 32","SMS CMS RODOLPHO ROCCO - AP 32","RUA LAGOA VERDE","DEL CASTILHO","(21) 3868-4243",-22.7413588,-43.4740099,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4107","SMS RIO CMS SAMORA MACHEL - AP 31","SMS CMS SAMORA MACHEL - AP 31","RUA PRINCIPAL","COMPLEXO DA MARE","(21)3105-3596",-22.8576383,-43.2416573,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4108","SMS RIO CMS SANTA MARIA - AP 40","SMS CMS SANTA MARIA - AP 40","ESTRADA DO RIO PEQUENO","JACAREPAGUA","21)33472047",-22.7321981,-43.3897604,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4109","SMS RIO CMS DR SILVIO BARBOSA - AP 51","SMS CMS SILVIO BARBOSA - AP 51","RUA RODRIGUES DE FREITAS","SENADOR CAMARA","2404-2134",-22.879791,-43.4970655,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4110","SMS RIO CMS TIA ALICE - AP 32","SMS CMS TIA ALICE - AP 32","R SANTOS MELLO","SAO FRANCISCO XAVIER","(21) 2218-2795",-22.9033438,-43.2429735,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4111","SMS RIO CMS TURANO - AP 10","SMS CMS TURANO - AP 10","RUA AURELIANO PORTUGAL","RIO COMPRIDO","3449-0778",-22.9255382,-43.2148555,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4112","SMS RIO CMS VILA CANOAS - AP 21","SMS CMS VILA CANOAS - AP 21","ESTRADA DAS CANOAS","SAO CONRADO","(21) 33226302",-22.9949973,-43.270076,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4113","SMS RIO CMS VILA DO CEU - AP 52","SMS CMS VILA DO CEU - AP 52","RUA GUARUJA","COSMOS","24192280",-22.9154321,-43.6294377,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4114","SMS RIO CMS VILA DO JOAO - AP 31","SMS CMS VILA DO JOAO - AP 31","RUA 17","COMPLEXO DA MARE","(21)25734996",-22.7992099,-43.3140126,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4115","SMS RIO CMS VILA MORETTI - AP 51","SMS CMS VILA MORETTI - AP 51","RUA ESPERANCA","BANGU","33326210",-22.8646571,-43.4686091,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4116","SMS RIO CMS VILA SAO JORGE - AP 52","SMS CMS VILA SAO JORGE - AP 52","RUA PROJETADA","COSMOS","34090349",-22.8910148,-43.6142036,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4117","SMS RIO CMS DR WOODROW PIMENTEL PANTOJA - AP 52","SMS CMS WOODROW PIMENTEL PANTOJA - AP 52","ESTRADA DO MAGARCA","GUARATIBA","23948360",-22.9565257,-43.6103812,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4118","SMS RIO COORDENACAO DE EMERGENCIA REGIONAL LEBLON","SMS COORDENACAO DE EMERGENCIA REGIONAL LEBLON","AV BARTOLOMEU MITRE","LAGOA","2131148480 R241",-22.9775506,-43.2247684,"20","PRONTO SOCORRO GERAL"
"4119","SMS RIO COORDENADORIA GERAL DE ATENCAO PRIMARIA - AP 32","SMS COORDENADORIA GERAL DE ATENCAO PRIMARIA - AP 32","RUA AQUIDABA","LINS DE VASCONCELOS","(21) 3111-6680",-22.909911,-43.2910129,"68","SECRETARIA DE SAUDE"
"4120","SMS COORDENADORIA GERAL DE ATENCAO PRIMARIA DA AP 52","SMS COORDENADORIA GERAL DE ATENCAO PRIMARIA DA AP 52","ESTRADA DO CAMPINHO","CAMPO GRANDE","33942255/33940971",-22.8921481,-43.5908573,"68","SECRETARIA DE SAUDE"
"4121","SMS RIO COORDENADORIA GERAL DE SAUDE - AP 10","SMS COORDENADORIA GERAL DE SAUDE - AP 10","RUA EVARISTO DA VEIGA","CENTRO","21 22247689",-22.9097448,-43.1769591,"68","SECRETARIA DE SAUDE"
"4122","SMS COORDENADORIA GERAL DE SAUDE - AP 21","SMS COORDENADORIA GERAL DE SAUDE - AP 21","AVENIDA VENCESLAU BRAS","BOTAFOGO","21 22950097",-22.708372,-43.4574607,"68","SECRETARIA DE SAUDE"
"4123","SMS COORDENADORIA GERAL DE SAUDE - AP 22","SMS COORDENADORIA GERAL DE SAUDE - AP 22","RUA CONDE DE BONFIM","TIJUCA","22789271",-22.9339806,-43.2425756,"68","SECRETARIA DE SAUDE"
"4124","SMS COORDENADORIA GERAL DE SAUDE - AP 31","SMS COORDENADORIA GERAL DE SAUDE - AP 31","RUA SAO GODOFREDO","PENHA","(21)38683770",-22.8416454,-43.2705762,"68","SECRETARIA DE SAUDE"
"4125","SMS COORDENADORIA GERAL DE SAUDE - AP 33","SMS COORDENADORIA GERAL DE SAUDE - AP 33","RUA MANOEL MARTINS","MADUREIRA","21 33900952",-22.8778069,-43.3386955,"68","SECRETARIA DE SAUDE"
"4126","SMS RIO COORDENADORIA GERAL DE SAUDE - AP 40","SMS COORDENADORIA GERAL DE SAUDE - AP 40","AVENIDA AYRTON SENNA","BARRA DA TIJUCA","21 3325 1765",-22.9683994,-43.3585516,"68","SECRETARIA DE SAUDE"
"4127","SMS COORDENADORIA GERAL DE SAUDE - AP 51","SMS COORDENADORIA GERAL DE SAUDE - AP 51","AV. CARLOS PONTES","JARDIM SULACAP","21-3017-6864",-22.8913409,-43.4006175,"68","SECRETARIA DE SAUDE"
"4128","SMS COORDENADORIA GERAL DESAUDE - AP 53","SMS COORDENADORIA GERAL DESAUDE - AP 53","RUA ALVARO ALBERTO","SANTA CRUZ","(21) 3395-4085",-22.9192822,-43.6886106,"68","SECRETARIA DE SAUDE"
"4129","SMS RIO CSE LAPA - AP 10","SMS CSE LAPA - AP 10","RUA DO RIACHUELO","CENTRO","32316026",-21.7695805,-41.3159568,"1","POSTO DE SAUDE"
"4130","SMS RIO CSE MANGUINHOS - AP 31","SMS CSE MANGUINHOS - AP 31","RUA LEOPOLDO BULHOES","MANGUINHOS","(21)25982764",-22.87754426,-43.25008929,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4131","SMS RIO CSE SAO FRANCISCO DE ASSIS - AP 10","SMS CSE SAO FRANCISCO DE ASSIS - AP 10","RUA AFONSO CAVALCANTI","CIDADE NOVA","3184-4449",-22.9110014,-43.2060016,"2","CENTRO DE SAUDE/UNIDADE BASICA"
"4132","SMS RIO HOSPITAL M. DE GERIAT. E GERONTOLOGIA MIGUEL PEDRO","SMS HOSPITAL DE GERIAT. E GERONT.","AV. VINTE E OITO DE SETEMBRO","VILA ISABEL","(21)31116800",-22.9144652,-43.2388191,"7","HOSPITAL ESPECIALIZADO"
"4133","SMS RIO HOSPITAL MUNICIPAL SALGADO FILHO","SMS HOSPITAL MUN SALGADO FILHO","RUA ARQUIAS CORDEIRO","MEIER","(21)31114101",-22.9012146,-43.2783371,"5","HOSPITAL GERAL"
"4134","SMS RIO HOSPITAL MUNICIPAL DA PIEDADE","SMS HOSPITAL MUNICIPAL DA PIEDADE","RUA DA CAPELA","PIEDADE","(21)31116540",-22.8919428,-43.3095261,"5","HOSPITAL GERAL"
"4135","SMS RIO INSTITUTO MUNICIPAL PHILIPPE PINEL","SMS INST MUN PHILIPPE PINEL","AV VENCESLAU BRAS","BOTAFOGO","(21)22755694",-22.9545814,-43.1773607,"7","HOSPITAL ESPECIALIZADO"
"4136","SMS RIO HOSPITAL MATERNIDADE ALEXANDER FLEMING","SMS MATERN ALEXANDER FLEMING","RUA JORGE SCHMIDT","MARECHAL HERMES","(21)2458-3343",-22.8645599,-43.3713927,"7","HOSPITAL ESPECIALIZADO"
"4137","SMS RIO POLICLINICA ANTONIO RIBEIRO NETTO - AP 10","SMS POLICLINICA ANTONIO RIBEIRO NETTO - AP 10","AV TREZE DE MAIO","CENTRO","(21)22206286",-22.9091558,-43.1771106,"4","POLICLINICA"
"4138","SMS RIO POLICLINICA HELIO PELLEGRINO - AP 22","SMS POLICLINICA HELIO PELLEGRINO - AP 22","RUA DO MATOSO","PRACA DA BANDEIRA","22736222",-22.9144187,-43.213055,"4","POLICLINICA"
"4139","SMS RIO POLICLINICA JOSE PARANHOS FONTENELLE - AP 31","SMS POLICLINICA JOSE PARANHOS FONTENELLE - AP 31","RUA LEOPOLDINA REGO","PENHA","(21)31116925",-22.8437498,-43.2685007,"4","POLICLINICA"
"4140","SMS RIO POLICLINICA LINCOLN DE FREITAS FILHO - AP 53","SMS POLICLINICA LINCOLN DE FREITAS FILHO - AP 53","RUA ALVARO ALBERTO","SANTA CRUZ","(21)33954129",-22.9192822,-43.6886106,"4","POLICLINICA"
"4141","SMS RIO POLICLINICA MANOEL GUILHERME DA S. FILHO - AP 51","SMS POLICLINICA MANOEL GUILHERME DA SILVEIRA - AP 51","AV RIBEIRO DANTAS","BANGU","(21)34646030",-22.8717283,-43.4578772,"4","POLICLINICA"
"4142","SMS RJ POLICLINICA NEWTON BETHLEM - AP 40","SMS POLICLINICA NEWTON BETHLEM - AP 40","RUA BARAO","JACAREPAGUA","21 38337052",-22.9024649,-43.3473793,"4","POLICLINICA"
"4143","SMS RIO CAMARA DE RESOLUCAO DE LITIGIOS DE SAUDE","SMS RIO CAMARA DE RESOLUCAO DE LITIGIOS DE SAUDE","RUA DA ASSEMBLEIA","CENTRO","",-22.9052667,-43.1765318,"50","UNIDADE DE VIGILANCIA EM SAUDE"
"4144","SMS RIO CENTRAL DE REGULACAO","SMS RIO CENTRAL DE REGULACAO","PRACA DA REPUBLICA","CENTRO","31112871",-22.9082424,-43.1861211,"81","CENTRAL DE REGULACAO"
"4145","SMS RIO COORDENACAO DE EMERGENCIA REGIONAL SANTA CRUZ","SMS RIO COORDENACAO DE EMERGENCIA REGIONAL SANTA CRUZ","RUA DO PRADO","SANTA CRUZ","3365 5201",-22.9137521,-43.6869719,"73","PRONTO ATENDIMENTO"
"4146","SMS RIO ESTACAO OBSERVATORIO OTICS AP 10 - CENTRO","SMS RIO ESTACAO OBSERVATORIO AP 10 - CENTRO","RUA EVARISTO DA VEIGA","CENTRO","22202114",-22.9097448,-43.1769591,"50","UNIDADE DE VIGILANCIA EM SAUDE"
"4147","SMS RIO ESTACAO OBSERVATORIO OTICS AP 21 - CATETE","SMS RIO ESTACAO OBSERVATORIO AP 21 - CATETE","RUA SILVEIRA MARTINS","CATETE","35462283",-22.9259629,-43.1787984,"50","UNIDADE DE VIGILANCIA EM SAUDE"
"4148","SMS RIO ESTACAO OBERVATORIO OTICS AP 21- ROCINHA","SMS RIO ESTACAO OBSERVATORIO AP 21 - ROCINHA","AVENIDA NIEMEYER","SAO CONRADO","24204748",-22.997815,-43.23962,"50","UNIDADE DE VIGILANCIA EM SAUDE"
"4149","SMS RIO ESTACAO OBSERVATORIO OTICS AP 22 - TIJUCA","SMS RIO ESTACAO OBSERVATORIO AP 22 - TIJUCA","RUA CONDE DE BONFIM","TIJUCA","22383338",-22.9340195,-43.2424205,"50","UNIDADE DE VIGILANCIA EM SAUDE"
"4150","SMS RIO ESTACAO OBSERVATORIO OTICS AP 31 - MANGUINHOS","SMS RIO ESTACAO OBSERVATORIO AP 31 - MANGUINHOS","AVENIDA DOM HELDER CAMARA","MANGUINHOS","",-22.8805061,-43.2688805,"50","UNIDADE DE VIGILANCIA EM SAUDE"
"4151","SMS RIO ESTACAO OBSERVATORIO OTICS AP 31 - PENHA","SMS RIO ESTACAO OBSERVATORIO AP 31 - PENHA","AVENIDA NOSSA SENHORA DA PENHA","PENHA CIRCULAR","39777566",-22.8438762,-43.2800533,"50","UNIDADE DE VIGILANCIA EM SAUDE"
"4152","SMS RIO ESTACAO OBSERVATORIO OTICS AP 32 - LINS","SMS RIO ESTACAO OBSERVATORIO AP 32 - LINS","RUA AQUIDABA","LINS DE VASCONCELOS","259633218",-22.909911,-43.2910129,"50","UNIDADE DE VIGILANCIA EM SAUDE"
"4153","SMS RIO ESTACAO OBSERVATORIO OTICS AP 33 - IRAJA","SMS RIO ESTACAO OBSERVATORIO AP 33 - IRAJA","RUA JURITI","IRAJA","24712727",-22.9016849,-43.5939569,"50","UNIDADE DE VIGILANCIA EM SAUDE"
"4154","SMS RIO ESTACAO OBSERVATORIO OTICS AP 33 - MADUREIRA","SMS RIO ESTACAO OBSERVATORIO AP 33 - MADUREIRA","RUA MANOEL MARTINS","MADUREIRA","",-22.8778069,-43.3386955,"50","UNIDADE DE VIGILANCIA EM SAUDE"
"4155","SMS RIO ESTACAO OBSERVATORIO OTICS AP 40 - BARRA DA TIJUCA","SMS RIO ESTACAO OBSERVATORIO AP 40 - BARRA DA TIJUCA","AVENIDA AYRTON SENNA","BARRA DA TIJUCA","",-22.9683994,-43.3585516,"50","UNIDADE DE VIGILANCIA EM SAUDE"
"4156","SMS RIO ESTACAO OBSERVATORIO OTICS AP 51 - BANGU","SMS RIO ESTACAO OBSERVATORIO AP 51 - BANGU","AVENIDA RIBEIRO DANTAS","BANGU","",-22.8717283,-43.4578772,"50","UNIDADE DE VIGILANCIA EM SAUDE"
"4157","SMS RIO ESTACAO OBSERATORIO OTICS AP 51 - PADRE MIGUEL","SMS RIO ESTACAO OBSERVATORIO AP 51 - PADRE MIGUEL","RUA OLIMPIA ESTEVES","PADRE MIGUEL","",-22.8815931,-43.4397519,"50","UNIDADE DE VIGILANCIA EM SAUDE"
"4158","SMS RIO ESTACAO OBSERVATORIO OTICS AP 52 - P DE GUARATIBA","SMS RIO ESTACAO OBSERVATORIO AP 52 - P DE GUARATIBA","RUA SOLDADO ELISEU HIPOLITO","PEDRA DE GUARATIBA","",-22.9988315,-43.6298318,"50","UNIDADE DE VIGILANCIA EM SAUDE"
"4159","SMS RIO ESTACAO OBSERVATORIO OTICS AP 53 - SANTA CRUZ","SMS RIO ESTACAO OBSERVATORIO AP 53 - SANTA CRUZ","RUA ALVARO ALBERTO","SANTA CRUZ","",-22.9192822,-43.6886106,"50","UNIDADE DE VIGILANCIA EM SAUDE"
"4160","SMSDC RIO HOSPITAL MATERNIDADE HERCULANO PINHEIRO","SMS RIO HOSPITAL MATERNIDADE HERCULANO PINHEIRO","AV MIN EDGARD ROMERO","MADUREIRA","(21)2458-8669",-22.8704811,-43.3358113,"7","HOSPITAL ESPECIALIZADO"
"4161","SMS RIO HOSPITAL MUNICIPAL JESUS","SMS RIO HOSPITAL MUNICIPAL JESUS","RUA OITO DE DEZEMBRO","VILA ISABEL","(21)22042366",-22.9114384,-43.2430137,"7","HOSPITAL ESPECIALIZADO"
"4162","SMS RIO HOSPITAL MUNICIPAL PEDRO II","SMS RIO HOSPITAL MUNICPAL PEDRO II","RUA DO PRADO","SANTA CRUZ","3365 5201",-22.9137521,-43.6869719,"5","HOSPITAL GERAL"
"4163","SMS RIO PS CASS - AP 10","SMS RIO PS CASS - AP 10","RUA AFONSO CAVALCANTE","CIDADE NOVA","21",-22.9113058,-43.2070987,"1","POSTO DE SAUDE"
