CNES,Razão Social,Nome de Fantasia,Logradouro,Número,Complemento,Bairro,CEP,Telefone,lat,lon,Código Esfera Administrativa,Esfera Administrativa,Código Da Atividade,Atividade De Ensino,Código Da Natureza Organização,Natureza Da Organização,Tipo Da Unidade,Tipo De Estabelecimento
7044062,BARRA TOP SERVICOS ODONTOLOGICOS LTDA,TOP IMPLANTES,AV. DAS AMERICAS,5001,306,BARRA DA TIJUCA,22631004,2132563985,-23.0005624,-43.3626311,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
6834086,CLASSE 1 ODONTOLOGIA SC LTDA,TOQUE DE CLASSE ODONTOLOGIA,RUA BAMBINA,154,LOJA,BOTAFOGO,22251070,22661451,-22.9483364,-43.1860017,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
7124414,CEMED CARE - EMPRESA DE ATENDIMENTO CLINIO LTDA,TOTAL CARE - BARRA,AVN DAS AMERICAS,700,BL 8 LJ 307AH 308AD,BARRA DA TIJUCA,22640100,(21) 3139-1040,-23.0150633,-43.4689589,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
7110081,CEMED CARE - EMPRESA DE ATENDIMENTO CLINICO GERAL LTDA,TOTAL CARE - BOTAFOGO,RUA VOLUNTARIOS DA PATRIA,445,LOJAS 210 A 217,BOTAFOGO,22270903,(21) 2579-1000,-22.9558042,-43.1963851,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
6638589,TR MED SERVICOS MEDICOS LTDA,TR MED SERVICOS MEDICOS,RUA DR. PEREIRA DOS SANTOS,18,,TIJUCA,20520170,96853335,-22.9254977,-43.2334094,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
3348458,TRAUMA CLINICA ORTOPEDICA E TRAUMATOLOGICA LTDA,TRAUMA CLINICA ORTOPEDICA E TRAUMATOLOGICA,RUA IRUTIM,29,CASA,VILA DA PENHA,21210150,(21)25620812,-22.840829,-43.3015688,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
3359026,TRAUMATO ORTOPEDIA CONDADO DA BARRA LTDA,TRAUMATO ORTOPEDIA CONDADO DA BARRA,AV NUTA JAMES,65,LOJA EF,BARRA DA TIJUCA,22640030,(21)24963240,-23.0052607,-43.312789,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
3333132,TRAUMATOLOGIA ORTOP DO ENCAS DE COLUNA FISIOT BAHEN LTD,TRAUMATOLOGIA ORTOP DO ENCAS DE COLUNA FISIOT BAHEN,RUA MESTRE RODRIGUES,115,PARTE,ILHA DO GOVERNADOR,21920140,24654152,-22.7974674,-43.1886716,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
6810861,TRAVIA SERVICOS MEDICOS LTDA,TRAVIA SERVICOS MEDICOS,RUA FRANCISCO REAL,1950,LOJ SSL 120/121,BANGU,21810042,3462-6516,-22.8795896,-43.4642006,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
6433898,TREE LIFE CLINICA MEDICA ODONTOLOGICA,TREE LIFE CLINICA MEDICA ODONTOLOGICA,RUA AMARAL COSTA,321,PARTE,CAMPO GRANDE,23050260,2124161006,-22.9045832,-43.5632305,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
6619738,TRICARDIO SERVICOS MEDICOS LTDA,TRICARDIO SERVICOS MEDICOS,RUA ATAULFO DE PAIVA,135,SALA 910 PARTE,LEBLON,22440032,22943030,-22.9838357,-43.2173542,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
6599869,ALERGOMED CLINICA MEDICA LTDA,U P B VACINAS,RUA SILVA CARDOSO,125,SALA 305,BANGU,21810031,24135161,-22.8767734,-43.4635749,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
7126956,UDI UROLOGIA DIAGNOSTICA LTDA,UDI UROLOGIA DIAGNOSTICA,RUA FRANCISCO REAL,1950,LOJ SSL 110,BANGU,21810042,,-22.8795896,-43.4642006,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
7325401,CAPS UERJ,UERJ CAPS UNIVERSITARIO,AVENIDA MARECHAL RONDON,381,ANEXO,SAO FRANCISCO XAVEIR,20950003,23342371,-22.9071715,-43.23941,2,ESTADUAL,3,UNIDADE AUXILIAR DE ENSINO,1,ADMINISTRACAO DIRETA DA SAUDE (MSSES E SMS),70,CENTRO DE ATENCAO PSICOSSOCIAL
2269783,UERJ HUPE HOSPITAL UNIVERSITARIO PEDRO ERNESTO,UERJ HOSPITAL UNIV PEDRO ERNESTO,AV 28 DE SETEMBRO,77,,VILA ISABEL,20551900,(21)2868-8000,-22.9142814,-43.2370484,2,ESTADUAL,5,HOSPITAL DE ENSINO,3,ADMINISTRACAO INDIRETA - AUTARQUIAS,5,HOSPITAL GERAL
7031246,UERJ NUCLEO TEC CIENTIFICO TELESSAUDE BRASIL REDES DO EST RJ,UERJ NUCLEO TEC CIENTIFICO TELESSAUDE BRASIL REDES DO EST RJ,AVENIDA VINTE E OITO DE SETEMBRO,77,HUPE SALA 126,VILA ISABEL,20551900,2128688000,-22.9142814,-43.2370484,2,ESTADUAL,1,UNIDADE UNIVERSITARIA,3,ADMINISTRACAO INDIRETA - AUTARQUIAS,75,TELESSAUDE
2269392,UERJ POLICLINICA PIQUET CARNEIRO,UERJ POLICLINICA PIQUET CARNEIRO,AV. MARECHAL RONDOM,381,,SAO FRANCISCO XAVIER,20950003,21 - 23342334,-22.9071715,-43.23941,2,ESTADUAL,3,UNIDADE AUXILIAR DE ENSINO,1,ADMINISTRACAO DIRETA DA SAUDE (MSSES E SMS),5,HOSPITAL GERAL
2270668,HESFA - INSTITUTO DE ATENCAO A SAUDE SAO FRANCISCO DE ASSIS,UFRJ - HESFA,AVENIDA PRESIDENTE VARGAS,2863,,CIDADE NOVA,20210030,(21)3184-4444,-22.9101225,-43.207726,1,FEDERAL,1,UNIDADE UNIVERSITARIA,2,ADMINISTRACAO DIRETA DE OUTROS ORGAOS (MECMEXMARINHAETC,7,HOSPITAL ESPECIALIZADO
2296616,UFRJ INST DE PUER PED MARTAGAO GESTEIRA,UFRJ INST DE PUER PED MARTAGAO GESTEIRA,RUA BRUNO LOBO,50,ILHA DO FUNDAO,CIDADE UNIVERSITARIA,21941612,(21)25626148,-22.9485841,-43.3841753,1,FEDERAL,1,UNIDADE UNIVERSITARIA,2,ADMINISTRACAO DIRETA DE OUTROS ORGAOS (MECMEXMARINHAETC,7,HOSPITAL ESPECIALIZADO
2698846,UFRJ INST PSIQ CAPSI IPUB CARIM,UFRJ INST PSIQ CAPSI IPUB CARIM,AVENIDA VENCESLAU BRAS,71,FUNDOS,BOTAFOGO,22290140,(21)3873-5506,-22.9545627,-43.1773536,1,FEDERAL,1,UNIDADE UNIVERSITARIA,3,ADMINISTRACAO INDIRETA - AUTARQUIAS,70,CENTRO DE ATENCAO PSICOSSOCIAL
2296594,UFRJ INSTITUTO DE GINECOLOGIA,UFRJ INSTITUTO DE GINECOLOGIA,RUA MONCORVO FILHO,90,,CENTRO,20211340,(21)22322970,-22.9091972,-43.1920142,1,FEDERAL,1,UNIDADE UNIVERSITARIA,2,ADMINISTRACAO DIRETA DE OUTROS ORGAOS (MECMEXMARINHAETC,5,HOSPITAL GERAL
2708361,UFRJ INSTITUTO DE NEUROLOGIA DEOLINDO COUTO,UFRJ INSTITUTO DE NEUROLOGIA DEOLINDO COUTO,AVENIDA VENCESLAU BRAS,95,,BOTAFOGO,22290140,(21)22959794,-22.9537895,-43.1766452,1,FEDERAL,1,UNIDADE UNIVERSITARIA,3,ADMINISTRACAO INDIRETA - AUTARQUIAS,7,HOSPITAL ESPECIALIZADO
3603563,ULTRA CENTER CENTRO DE ULTRASSONOGRAFIA LTDA ME,ULTRA CENTER,AV. ISABEL,15,LOJA 2 E 3,SANTA CRUZ,23510151,2133950989,-22.8883705,-43.6596429,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
3175928,ULTRA SONOGRAFIA DA BARRA LTDA,ULTRA SONOGRAFIA DA BARRA MADUREIRA,ESTRADA DA PORTELA,99,SALA 720,MADUREIRA,21351050,(21)30184350,-22.8726776,-43.3389441,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,39,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
3175820,ULTRA SONOGRAFIA DA BARRA-BANGU LTDA,ULTRA SONOGRAFIA DA BARRA-BANGU,RUA FRANCISCO REAL,1950,LOJAS 127/128,BANGU,22240020,(21) 3331 1118,-22.8795896,-43.4642006,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,39,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
5160197,ULTRA-RAD CENTRO RADIOLOGICO E ULTRA SONOGRAFIA LTDA,ULTRA-RAD,RUA BARATA RIBEIRO,370,LOJA 210 E 211 PARTE,COPACABANA,22040901,2236-7336,-22.9680524,-43.1850177,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,39,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
3096343,ULTRA-RAD CENTRO RADIOLOGICO E ULTRA SONOGRAFIA LTDA,ULTRA-RAD CENTRO RADIOLOGICO E ULTRA SONOGRAFIA,RUA SIQUEIRA CAMPOS,53,SALAS 303304 E 305,COPACABANA,22031000,2233-5291,-22.9686901,-43.1848969,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,39,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
3096327,ULTRA-RAD CENTRO RADIOLOGICO E ULTRA SONOGRAFIA LTDA,ULTRA-RAD CENTRO RADIOLOGICO E ULTRA SONOGRAFIA,RUA SIQUEIRA CAMPOS,93,S/104105106 E 206,COPACABANA,22031070,2233-5291,-22.9678902,-43.1857246,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,39,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
3388913,ULTRA-SONOGRAFIA DA BARRA LTDA,ULTRA-SONOGRAFIA DA BARRA,AVENIDA DAS AMERICAS,3333,SLS. 1315 13161318,BARRA DA TIJUCA,22631003,(21) 3325 3361,-23.0004416,-43.3479202,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,39,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
3175979,ULTRA-SONOGRAFIA DA BARRA-CAMPO GRANDE LTDA.,ULTRA-SONOGRAFIA DA BARRA-CAMPO GRANDE,RUA VIUVA DANTAS,214,SALAS 619 E 620,CAMPO GRANDE,23052090,(21) 3394 3557,-22.9033139,-43.5570527,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,39,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
3176061,ULTRA-SONOGRAFIA DA BARRA-IPANEMA LTDA,ULTRA-SONOGRAFIA DA BARRA-IPANEMA,RUA VISCONDE DE PIRAJA,414,SALAS 819/820,IPANEMA,22410002,(21) 2267 6994,-22.9840113,-43.2074693,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,39,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
3176096,ULTRA-SONOGRAFIA DA BARRA-MEIER LTDA,ULTRA-SONOGRAFIA DA BARRA-MEIER,RUA HERMENGARDA,60,SALAS 606/607,MEIER,20710010,(21) 25960515,-22.9026074,-43.2801923,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,39,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
3643417,ULTRACOR ULTRA SONOGRAFIA E EXAMES COMPLEMENTARES LTDA,ULTRACOR,AVENIDA NELSON CARDOSO,795,SALA 406,JACAREPAGUA,22730000,(21)24354744,-22.9202376,-43.3683163,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
3205711,ULTRADIAGNOSTICO SERVICOS AUX DE DIAGNOSTICO LTDA,ULTRADIAGNOSTICO,RUA DR CAETANO DE FARIA CASTRO,25,GRUPOS 202203 E 207,CAMPO GRANDE,23052010,(21)24135601,-22.9039929,-43.5569179,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
3387194,ULTRALAB CENTRO ESP DE ULTRASON DR ANTONIO CARLOS C C XAVIER,ULTRALAB,RUA BOM PASTOR,295,PARTE,TIJUCA,20521060,(21)25687534,-22.9296076,-43.2319361,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,39,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
5472210,ULTRALAB SERVICOS DIAGNOSTICOS LTDA,ULTRALAB SERVICOS DIAGNOSTICOS,RUA FRANCISCO REAL,1869,,BANGU,21810041,34849050,-22.879758,-43.4634495,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
3069508,CLIN DE ULTRA E CARD CARLOS AUGUSTO M BITTENCOURT SC LTDA,ULTRASOM DIAGNOSTICO,RUA CONDE DE BONFIM,310,S 302 E 308 A 311,TIJUCA,20520054,(21)25692194,-22.9236987,-43.2320786,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,39,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
3187659,ULTRASONOGRAFIA BOTAFOGO LTDA,ULTRASONOGRAFIA BOTAFOGO,RUA VOLUNTARIOS DA PATRIA,445,SALAS 805 A 807,BOTAFOGO,22270000,(21)25390315,-22.9558042,-43.1963851,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,39,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
3187519,ULTRASONOGRAFIA BOTAFOGO LTDA,ULTRASONOGRAFIA BOTAFOGO CENTRO,AV RIO BRANCO,173,SALAS 201 E 202,CENTRO,20040007,(21)22620416,-22.9066198,-43.1770451,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,39,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
3187578,ULTRASONOGRAFIA BOTAFOGO LTDA,ULTRASONOGRAFIA BOTAFOGO TIJUCA,RUA CONDE DE BONFIM,297,SALA 301,TIJUCA,20520050,(21)22546738,-22.9232908,-43.2308695,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,39,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
3643379,ULTRASONOGRAFIA DR JOAO CARLOS WERNECK LTDA,ULTRASONOGRAFIA DR JOAO CARLOS WERNECK,RUA SANTA CLARA,50,SALAS 501 A 505,COPACABANA,22041010,(21)22362580,-22.971805,-43.18683,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
3643387,ULTRASONOGRAFIA MARCOS TZIRULNIK LTDA,ULTRASONOGRAFIA MARCOS TZIRULNIK,R FIGUEIREDO MAGALHAES,219,SL 206,COPACABANA,22031010,(21)22354177,-22.9692919,-43.1867575,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
6997015,JOELZA EXAMES RADIOLOGICOS LTDA,ULTRASSONOGRAFIA JARDIM BOTANICO,RUA JARDIM BOTANICO,700,SALA 519,JARDIM BOTANICO,22461000,21 22394151,-22.9650502,-43.2184875,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
6141021,UM SERVICOS MEDICOS LTDA,UM SERVICOS MEDICOS,RUA CONDE DE BONFIM,255,SALA 511,TIJUCA,20520051,2121960303,-22.9237323,-43.2291281,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
5813395,UMR-URGENCIAS MEDICAS DE REALENGO LTDA,UMR-URGENCIAS MEDICAS DE REALENGO,RUA ANIBAL ESTEVES,42,,REALENGO,21710040,3466-7515/3466-7522,-22.8809835,-43.4223701,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
7001053,UNCLE UNIAO DE CLINICAS ESPECIALIZADAS LTDA,UNCLE UNIAO DE CLINICAS ESPECIALIZADAS,EST ADEMAR BEBIANO,3960,,ENGENHO DA RAINHA,20766721,22292534,-22.861871,-43.2884071,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
2269872,UNI RIM NEFROLOGIA LTDA,UNI RIM CL DE NEFROLOGIA,RUA CAJA,110,,PENHA,21070000,(21)25737577,-22.8403056,-43.2832719,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
6854451,UNIDADE DE CONSULTORIA E URG PED DE SERVICOS MED S/C LTDA,UNIBABY,RUA DIAS DA CRUZ,215,707,MEIER,20720010,25834076,-22.9033399,-43.2827293,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
5231094,QUALYX SERVICOS MEDICOS,UNIC - UNIDADE DE CUIDADOS,LARGO DO MACHADO,54,SL 1104 E 1108,CATETE,22221020,21 2556-5416,-22.9306168,-43.1790666,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
6954073,UNICA DENTICAO ODONTOLOGIA INTEGRADA,UNICA DENTICAO,RUA DO ROSARIO,151,SALA 801,CENTRO,20041005,,-22.903633,-43.1793434,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
3176320,UNICARE SERVICOS MEDICOS E TERAPIA INTENSIVA LTDA,UNICARE SERVICOS MEDICOS E TERAPIA INTENSIVA,AVENIDA LAMBEIRO,48,PARTE,VILA VALQUEIRE,21330300,2453-3434,-22.8779043,-43.3697411,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,5,HOSPITAL GERAL
3495833,UNICLIN UNIDADE CLINICA LTDA,UNICLIN UNIDADE CLINICA,AVENIDA BRAZ DE PINA,148,SALAS 427 A 429,PENHA,21070032,2138663423,-22.8407714,-43.3042511,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
5351774,UNIDADE DE REFERENCIA A SAUDE ORAL,UNIDADE DE REFERENCIA A SAUDE ORAL,RUA SIQUEIRA CAMPOS,121,SALA 301,COPACABANA,22031070,21 22529192,-22.9641156,-43.1909599,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
6257100,COMANDO DA MARINHA,UNIDADE INTEGRADA DE SAUDE MENTAL,RUA MARECHAL SEREJO,539,SUB BAIRRO PECHINCHA,JACAREPAGUA,22743380,33920182,-22.9246885,-43.3427489,1,FEDERAL,4,UNIDADE SEM ATIVIDADE DE ENSINO,2,ADMINISTRACAO DIRETA DE OUTROS ORGAOS (MECMEXMARINHAETC,7,HOSPITAL ESPECIALIZADO
6853692,CEMED CARE- EMPRESA DE ATENDIMENTO CLINICO GERAL LTDA.,UNIDADE MEDICA TIJUCA,RUA GENERAL ROCCA,778,3º ANADAR,TIJUCA,20521070,21-2567-5770,-22.9244714,-43.2336828,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
6411770,UNIDADE NEONATAL LAGOA LTDA,UNIDADE NEONATAL LAGOA BARRA,AV. EMBAIXADOR ABELARDO BUENO,201,PARTE,BARRA DA TIJUCA,22775040,37222000,-22.9729429,-43.4011959,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,7,HOSPITAL ESPECIALIZADO
6704794,SERVICO SOCIAL DA INDUSTRIA - SESI,UNIDADE OPERACIONAL SESI SANTA CRUZ,RUA FELIPE CARDOSO,713,,SANTA CRUZ,23510006,21 33057100,-22.9212336,-43.680014,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,4,POLICLINICA
6987443,DIAGNOSTICO DA AMERICA S.A,UNIDADE PETROBRAS - EDIHB,RUA GENERAL CANABARRO,500,TERREO A PARTE,MARACANA,20271205,0,-22.9130656,-43.2250797,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,39,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
6987508,DIAGNOSTICOS DA AMERICA S.A.,UNIDADE PETROBRAS - EDITA,AV ALMIRANTE BARROSO,81,ANDAR 3 PARTE,CENTRO,20031004,39239489,-22.9075083,-43.1752268,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,39,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
6638651,UNIMED RIO EMPREENDIMENTOS MEDICOS E HOSPITALARES LTDA,UNIMED RIO EMP MED HOSP PA BARRA,AVENIDA DAS AMERICAS,777,,BARRA DA TIJUCA,22631000,21-3139-7371,-23.0043202,-43.322816,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,73,PRONTO ATENDIMENTO
7251491,UNIMED RIO EMPREENDIMENTOS MEDICOS E HOSPITALARES LTDA.,UNIMED RIO EMPREENDIMENTOS MEDICOS E HOSPITALARES LTDA. HOSP,AV. AYRTON SENNA,2550,,BARRA DA TIJUCA,22775003,21 3883-1000,-22.9891973,-43.3653914,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,5,HOSPITAL GERAL
6954650,UNIMED RIO EMPREENDIMENTOS MEDICOS HOSPITALARES LTDA,UNIMED RIO EMPRENDIMENTOS MEDICOS HOSPITALARES COPACABANA,RUA SIQUEIRA CAMPOS,70 A,JIRAU SLJ 3 E 4 PAV,COPACABANA,22031072,,-22.9676891,-43.1855352,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
6854621,UNIMED-RIO EMPREENDIMENTOS MEDICOS E HOSPITALARES LTDA,UNIMED-RIO EMPREENDIMENTOS MEDICOS E HOSPITALARES,RUA PINHEIRO GUIMARAES,66,,BOTAFOGO,22281080,21.2483-9383,-22.9583277,-43.19387,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
7180632,CENTROM UNIOM FISIOM TERAPIAS LTDA,UNIOM FISIOM TERAPIAS,ESTRADA DO PORTELA,99,SALA 326,MADUREIRA,21351050,24523123,-22.8726776,-43.3389441,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
6933947,DR CARDIO SERVICOS MEDICOS LTDA EPP,UNIQUES SERVICOS MEDICOS,RUA ENGENHEIRO TRINDADE,99,SALA 606,CAMPO GRANDE,23050290,,-22.9026783,-43.5612808,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
6722067,UNISON UNIDADE DE ESTUDOS ECOGRAFICOS DO RIO DE JANEIRO,UNISON UNIDADE DE ESTUDOS ECOGRAFICOS DO RIO DE JANEIRO,RUA DO CATETE,228,LOJA 314,CATETE,22220001,,-22.9284548,-43.1771906,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
3032795,UNITRAUMA LTDA,UNITRAUMA,RUA ARISTIDES CAIRE,217,,MEIER,20775090,(21)25013704,-22.8967218,-43.2755722,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
3495108,UNTR UNIDADE DE NEFROLOGIA DIALISE E TRANSPLANTE RENAL LTDA,UNTR - CL. DE NEFROLOGIA,RUA SANTO AMARO,80,PAV V DE MORAES 4ª A,GLORIA,22211230,38521050,-22.9221187,-43.1798095,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
6682693,UP DENT ODONTOLOGIA INTEGRADA LTDA,UP DENT ODONTOLOGIA INTEGRADA,ESTRADA DOS TRES RIOS,200,BL 01 SL 201,JACAREPAGUA,22755002,37961470,-22.9257954,-43.3151981,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
6368530,UPB URGENCIAS PEDIATRICAS BANGU LTDA,UPB URGENCIAS PEDIATRICAS BANGU,RUA SILVA CARDOSO,125,SALA 305,BANGU,21810031,32347389 TEL. DA UNIDADE,-22.8767734,-43.4635749,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
6714501,MAX SERVICOS FONOAUDIOLOGICOS LTDA - ME,URF- UNIDADE DE REABILITACAO FONAOUDIOLOGICA,ESTRADA DE JACAREPAGUA,7655,SALA 904,FREGUESIA,22753033,24236178,-22.9422063,-43.3413462,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
